id,serviceorder,locatienaam,monsternummer,nummeranalyserapport,rapportdatum,monsternemer,ruimte,tappunt,product,soort,tempvoor,tempna,analyzepakket,datum,tijd,rapportversie,parameter,component,resultaat,eh,startdatumanalyse,starttijdanalyse,omschrijving order,appt nr. 1,appt nr. 2,appt nr. 3,appt nr. 4
16721,SOHS85713,Noorderkroon (HW),3,5149633,2017-06-01,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.6,17.2,HDSC_3D_KZ,2017-05-24,12:25,1,ANA0000531,Zilver (ICP-MS),14,µg̸l Ag,2017-05-25,14:25,Maandelijkse mon koper/zilverionisatie 4 monsters,20,,,
16722,SOHS85713,Noorderkroon (HW),4,5149634,2017-06-02,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,22.9,20.6,HDSC_3D_KZ,2017-05-24,12:30,1,ANA0000580,Legionella non-pneumophila,100,kve̸l,2017-06-01,16:13,Maandelijkse mon koper/zilverionisatie 4 monsters,305,,,
16723,SOHS85713,Noorderkroon (HW),4,5149634,2017-06-02,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,22.9,20.6,HDSC_3D_KZ,2017-05-24,12:30,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2017-06-01,16:13,Maandelijkse mon koper/zilverionisatie 4 monsters,305,,,
16724,SOHS85713,Noorderkroon (HW),4,5149634,2017-06-02,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,22.9,20.6,HDSC_3D_KZ,2017-05-24,12:30,1,ANA0000572,Koloniegetal 22 °C,130,kve̸ml,2017-05-25,08:34,Maandelijkse mon koper/zilverionisatie 4 monsters,305,,,
16725,SOHS85713,Noorderkroon (HW),4,5149634,2017-06-02,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,22.9,20.6,HDSC_3D_KZ,2017-05-24,12:30,1,ANA0000338,Koper (ICP-MS),710,µg̸l Cu,2017-05-25,14:21,Maandelijkse mon koper/zilverionisatie 4 monsters,305,,,
16726,SOHS85713,Noorderkroon (HW),4,5149634,2017-06-02,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,22.9,20.6,HDSC_3D_KZ,2017-05-24,12:30,1,ANA0000577,Totaal Legionella spp,100,kve̸l,2017-05-25,08:48,Maandelijkse mon koper/zilverionisatie 4 monsters,305,,,
16727,SOHS85713,Noorderkroon (HW),4,5149634,2017-06-02,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,22.9,20.6,HDSC_3D_KZ,2017-05-24,12:30,1,ANA0000531,Zilver (ICP-MS),12,µg̸l Ag,2017-05-25,14:21,Maandelijkse mon koper/zilverionisatie 4 monsters,305,,,
16769,SOHS85709,Nieuwehagen (HW),1,5149624,2017-06-01,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,20.9,14.9,HDSC_3D_KZ,2017-05-24,12:45,1,ANA0000572,Koloniegetal 22 °C,6,kve̸ml,2017-05-25,08:36,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
16770,SOHS85709,Nieuwehagen (HW),1,5149624,2017-06-01,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,20.9,14.9,HDSC_3D_KZ,2017-05-24,12:45,1,ANA0000338,Koper (ICP-MS),300,µg̸l Cu,2017-05-25,14:29,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
16771,SOHS85709,Nieuwehagen (HW),1,5149624,2017-06-01,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,20.9,14.9,HDSC_3D_KZ,2017-05-24,12:45,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-05-25,08:48,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
16772,SOHS85709,Nieuwehagen (HW),1,5149624,2017-06-01,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,20.9,14.9,HDSC_3D_KZ,2017-05-24,12:45,1,ANA0000531,Zilver (ICP-MS),24,µg̸l Ag,2017-05-25,14:29,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
16773,SOHS85709,Nieuwehagen (HW),2,5149625,2017-06-01,Giel van de Leest,Badkamer appartement 2.66,Douche zonder douchekop,Drinkwater,Koud water,21.0,16.0,HDSC_3D_KZ,2017-05-24,13:00,1,ANA0000572,Koloniegetal 22 °C,39,kve̸ml,2017-05-25,08:35,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
16774,SOHS85709,Nieuwehagen (HW),2,5149625,2017-06-01,Giel van de Leest,Badkamer appartement 2.66,Douche zonder douchekop,Drinkwater,Koud water,21.0,16.0,HDSC_3D_KZ,2017-05-24,13:00,1,ANA0000338,Koper (ICP-MS),330,µg̸l Cu,2017-05-25,13:49,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
16775,SOHS85709,Nieuwehagen (HW),2,5149625,2017-06-01,Giel van de Leest,Badkamer appartement 2.66,Douche zonder douchekop,Drinkwater,Koud water,21.0,16.0,HDSC_3D_KZ,2017-05-24,13:00,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-05-25,09:04,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
16776,SOHS85709,Nieuwehagen (HW),2,5149625,2017-06-01,Giel van de Leest,Badkamer appartement 2.66,Douche zonder douchekop,Drinkwater,Koud water,21.0,16.0,HDSC_3D_KZ,2017-05-24,13:00,1,ANA0000531,Zilver (ICP-MS),9.8,µg̸l Ag,2017-05-25,13:49,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
16777,SOHS85709,Nieuwehagen (HW),3,5149626,2017-06-01,Giel van de Leest,Kamer 070 4 PG,Douche zonder douchekop,Drinkwater,Koud water,20.5,15.6,HDSC_3D_KZ,2017-05-24,13:10,1,ANA0000580,Legionella non-pneumophila,200,kve̸l,2017-06-01,15:12,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
16778,SOHS85709,Nieuwehagen (HW),3,5149626,2017-06-01,Giel van de Leest,Kamer 070 4 PG,Douche zonder douchekop,Drinkwater,Koud water,20.5,15.6,HDSC_3D_KZ,2017-05-24,13:10,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2017-06-01,15:12,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
16779,SOHS85709,Nieuwehagen (HW),3,5149626,2017-06-01,Giel van de Leest,Kamer 070 4 PG,Douche zonder douchekop,Drinkwater,Koud water,20.5,15.6,HDSC_3D_KZ,2017-05-24,13:10,1,ANA0000572,Koloniegetal 22 °C,2300,kve̸ml,2017-05-25,08:37,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
16780,SOHS85709,Nieuwehagen (HW),3,5149626,2017-06-01,Giel van de Leest,Kamer 070 4 PG,Douche zonder douchekop,Drinkwater,Koud water,20.5,15.6,HDSC_3D_KZ,2017-05-24,13:10,1,ANA0000338,Koper (ICP-MS),370,µg̸l Cu,2017-05-25,13:53,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
16781,SOHS85709,Nieuwehagen (HW),3,5149626,2017-06-01,Giel van de Leest,Kamer 070 4 PG,Douche zonder douchekop,Drinkwater,Koud water,20.5,15.6,HDSC_3D_KZ,2017-05-24,13:10,1,ANA0000577,Totaal Legionella spp,200,kve̸l,2017-05-25,08:20,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
16782,SOHS85709,Nieuwehagen (HW),3,5149626,2017-06-01,Giel van de Leest,Kamer 070 4 PG,Douche zonder douchekop,Drinkwater,Koud water,20.5,15.6,HDSC_3D_KZ,2017-05-24,13:10,1,ANA0000531,Zilver (ICP-MS),20,µg̸l Ag,2017-05-25,13:53,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
21000,SOHS84441,Noorderkroon (HW),1,5134786,2017-05-02,Giel van de Leest,Appartement 326,Douche,Drinkwater,Koud water,20.6,15.9,HDSC_11,2017-04-24,12:10,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,08:00,Hol 5 monsters,326,,,
21001,SOHS84441,Noorderkroon (HW),2,5134787,2017-05-03,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.5,16.0,HDSC_11,2017-04-24,12:15,1,ANA0000580,Legionella non-pneumophila,1000,kve̸l,2017-05-02,13:27,Hol 5 monsters,305,,,
21002,SOHS84441,Noorderkroon (HW),2,5134787,2017-05-03,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.5,16.0,HDSC_11,2017-04-24,12:15,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2017-05-02,13:27,Hol 5 monsters,305,,,
21003,SOHS84441,Noorderkroon (HW),2,5134787,2017-05-03,Giel van de Leest,Appartement 305,Douche,Drinkwater,Koud water,21.5,16.0,HDSC_11,2017-04-24,12:15,1,ANA0000577,Totaal Legionella spp,1000,kve̸l,2017-04-25,07:59,Hol 5 monsters,305,,,
21004,SOHS84441,Noorderkroon (HW),3,5134788,2017-05-02,Giel van de Leest,Appartement 227,Douche zonder legionelladouchekop,Drinkwater,Koud water,23.5,20.1,HDSC_11,2017-04-24,12:30,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,07:59,Hol 5 monsters,227,,,
21005,SOHS84441,Noorderkroon (HW),4,5134789,2017-05-02,Giel van de Leest,Appartement 123,Douche zonder legionelladouchekop,Drinkwater,Koud water,22.6,20.5,HDSC_11,2017-04-24,12:35,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,07:59,Hol 5 monsters,123,,,
21006,SOHS84441,Noorderkroon (HW),5,5134790,2017-05-03,Giel van de Leest,Appartement 317,Douche,Drinkwater,Koud water,21.0,15.6,HDSC_11,2017-04-24,12:25,1,ANA0000580,Legionella non-pneumophila,200,kve̸l,2017-05-02,13:31,Hol 5 monsters,317,,,
21007,SOHS84441,Noorderkroon (HW),5,5134790,2017-05-03,Giel van de Leest,Appartement 317,Douche,Drinkwater,Koud water,21.0,15.6,HDSC_11,2017-04-24,12:25,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2017-05-02,13:31,Hol 5 monsters,317,,,
21008,SOHS84441,Noorderkroon (HW),5,5134790,2017-05-03,Giel van de Leest,Appartement 317,Douche,Drinkwater,Koud water,21.0,15.6,HDSC_11,2017-04-24,12:25,1,ANA0000577,Totaal Legionella spp,200,kve̸l,2017-04-25,08:00,Hol 5 monsters,317,,,
20932,SOHS84438,Nieuwehagen (HW),1,5134754,2017-05-02,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,16.2,13.0,HDSC_3D_KZ,2017-04-24,13:35,1,ANA0000572,Koloniegetal 22 °C,38,kve̸ml,2017-04-25,09:44,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
20933,SOHS84438,Nieuwehagen (HW),1,5134754,2017-05-02,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,16.2,13.0,HDSC_3D_KZ,2017-04-24,13:35,1,ANA0000338,Koper (ICP-MS),550,µg̸l Cu,2017-04-26,00:04,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
20934,SOHS84438,Nieuwehagen (HW),1,5134754,2017-05-02,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,16.2,13.0,HDSC_3D_KZ,2017-04-24,13:35,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,08:00,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
20935,SOHS84438,Nieuwehagen (HW),1,5134754,2017-05-02,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water,16.2,13.0,HDSC_3D_KZ,2017-04-24,13:35,1,ANA0000531,Zilver (ICP-MS),33,µg̸l Ag,2017-04-26,00:04,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
20936,SOHS84438,Nieuwehagen (HW),2,5134755,2017-05-03,Giel van de Leest,Badkamer appartement 2.66,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.5,16.0,HDSC_3D_KZ,2017-04-24,13:45,1,ANA0000580,Legionella non-pneumophila,100,kve̸l,2017-05-02,13:59,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
20937,SOHS84438,Nieuwehagen (HW),2,5134755,2017-05-03,Giel van de Leest,Badkamer appartement 2.66,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.5,16.0,HDSC_3D_KZ,2017-04-24,13:45,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2017-05-02,13:59,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
20938,SOHS84438,Nieuwehagen (HW),2,5134755,2017-05-03,Giel van de Leest,Badkamer appartement 2.66,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.5,16.0,HDSC_3D_KZ,2017-04-24,13:45,1,ANA0000572,Koloniegetal 22 °C,33,kve̸ml,2017-04-25,09:41,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
20939,SOHS84438,Nieuwehagen (HW),2,5134755,2017-05-03,Giel van de Leest,Badkamer appartement 2.66,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.5,16.0,HDSC_3D_KZ,2017-04-24,13:45,1,ANA0000338,Koper (ICP-MS),390,µg̸l Cu,2017-04-25,23:29,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
20940,SOHS84438,Nieuwehagen (HW),2,5134755,2017-05-03,Giel van de Leest,Badkamer appartement 2.66,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.5,16.0,HDSC_3D_KZ,2017-04-24,13:45,1,ANA0000577,Totaal Legionella spp,100,kve̸l,2017-04-25,07:51,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
20941,SOHS84438,Nieuwehagen (HW),2,5134755,2017-05-03,Giel van de Leest,Badkamer appartement 2.66,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.5,16.0,HDSC_3D_KZ,2017-04-24,13:45,1,ANA0000531,Zilver (ICP-MS),27,µg̸l Ag,2017-04-25,23:29,Maandelijkse mon koper/zilverionisatie 3 monsters,2.66,,,
20942,SOHS84438,Nieuwehagen (HW),3,5134756,2017-05-02,Giel van de Leest,Kamer 070 4 PG,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.2,15.8,HDSC_3D_KZ,2017-04-24,13:55,1,ANA0000572,Koloniegetal 22 °C,14,kve̸ml,2017-04-25,09:44,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
20943,SOHS84438,Nieuwehagen (HW),3,5134756,2017-05-02,Giel van de Leest,Kamer 070 4 PG,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.2,15.8,HDSC_3D_KZ,2017-04-24,13:55,1,ANA0000338,Koper (ICP-MS),460,µg̸l Cu,2017-04-26,01:49,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
20944,SOHS84438,Nieuwehagen (HW),3,5134756,2017-05-02,Giel van de Leest,Kamer 070 4 PG,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.2,15.8,HDSC_3D_KZ,2017-04-24,13:55,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,07:52,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
20945,SOHS84438,Nieuwehagen (HW),3,5134756,2017-05-02,Giel van de Leest,Kamer 070 4 PG,Douche zonder legionelladouchekop,Drinkwater,Koud water,20.2,15.8,HDSC_3D_KZ,2017-04-24,13:55,1,ANA0000531,Zilver (ICP-MS),38,µg̸l Ag,2017-04-26,01:49,Maandelijkse mon koper/zilverionisatie 3 monsters,070,,,
21083,SOHS84437,Noorderkroon (HW),1,5134751,2017-05-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,13.6,13.6,HDSC_3D_KZ,2017-04-24,12:45,1,ANA0000572,Koloniegetal 22 °C,16,kve̸ml,2017-04-25,09:53,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
21084,SOHS84437,Noorderkroon (HW),1,5134751,2017-05-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,13.6,13.6,HDSC_3D_KZ,2017-04-24,12:45,1,ANA0000338,Koper (ICP-MS),270,µg̸l Cu,2017-04-26,01:42,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
21085,SOHS84437,Noorderkroon (HW),1,5134751,2017-05-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,13.6,13.6,HDSC_3D_KZ,2017-04-24,12:45,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,07:51,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
21086,SOHS84437,Noorderkroon (HW),1,5134751,2017-05-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,13.6,13.6,HDSC_3D_KZ,2017-04-24,12:45,1,ANA0000531,Zilver (ICP-MS),28,µg̸l Ag,2017-04-26,01:42,Maandelijkse mon koper/zilverionisatie 3 monsters,,,,
21087,SOHS84437,Noorderkroon (HW),2,5134752,2017-05-02,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,23.0,18.6,HDSC_3D_KZ,2017-04-24,12:50,1,ANA0000572,Koloniegetal 22 °C,1100,kve̸ml,2017-04-25,09:52,Maandelijkse mon koper/zilverionisatie 3 monsters,113,,,
21088,SOHS84437,Noorderkroon (HW),2,5134752,2017-05-02,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,23.0,18.6,HDSC_3D_KZ,2017-04-24,12:50,1,ANA0000338,Koper (ICP-MS),590,µg̸l Cu,2017-04-26,00:35,Maandelijkse mon koper/zilverionisatie 3 monsters,113,,,
21089,SOHS84437,Noorderkroon (HW),2,5134752,2017-05-02,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,23.0,18.6,HDSC_3D_KZ,2017-04-24,12:50,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,07:52,Maandelijkse mon koper/zilverionisatie 3 monsters,113,,,
21090,SOHS84437,Noorderkroon (HW),2,5134752,2017-05-02,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,23.0,18.6,HDSC_3D_KZ,2017-04-24,12:50,1,ANA0000531,Zilver (ICP-MS),21,µg̸l Ag,2017-04-26,00:35,Maandelijkse mon koper/zilverionisatie 3 monsters,113,,,
21091,SOHS84437,Noorderkroon (HW),3,5134753,2017-05-02,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.8,17.0,HDSC_3D_KZ,2017-04-24,12:55,1,ANA0000572,Koloniegetal 22 °C,0,kve̸ml,2017-04-25,09:49,Maandelijkse mon koper/zilverionisatie 3 monsters,20,,,
21092,SOHS84437,Noorderkroon (HW),3,5134753,2017-05-02,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.8,17.0,HDSC_3D_KZ,2017-04-24,12:55,1,ANA0000338,Koper (ICP-MS),700,µg̸l Cu,2017-04-25,23:39,Maandelijkse mon koper/zilverionisatie 3 monsters,20,,,
21093,SOHS84437,Noorderkroon (HW),3,5134753,2017-05-02,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.8,17.0,HDSC_3D_KZ,2017-04-24,12:55,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-25,07:52,Maandelijkse mon koper/zilverionisatie 3 monsters,20,,,
21094,SOHS84437,Noorderkroon (HW),3,5134753,2017-05-02,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.8,17.0,HDSC_3D_KZ,2017-04-24,12:55,1,ANA0000531,Zilver (ICP-MS),21,µg̸l Ag,2017-04-25,23:39,Maandelijkse mon koper/zilverionisatie 3 monsters,20,,,
24250,SOHS83376,Noorderkroon (HW),1,5123416,2017-04-08,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,12.5,12.5,HDSC_3D_KZ,2017-03-31,10:55,1,ANA0000572,Koloniegetal 22 °C,72,kve̸ml,2017-04-01,09:03,Maandelijkse mon koper/zilverinstallatie 3 mons,,,,
24251,SOHS83376,Noorderkroon (HW),1,5123416,2017-04-08,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,12.5,12.5,HDSC_3D_KZ,2017-03-31,10:55,1,ANA0000338,Koper (ICP-MS),120,µg̸l Cu,2017-04-03,22:10,Maandelijkse mon koper/zilverinstallatie 3 mons,,,,
24252,SOHS83376,Noorderkroon (HW),1,5123416,2017-04-08,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,12.5,12.5,HDSC_3D_KZ,2017-03-31,10:55,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-04-01,08:41,Maandelijkse mon koper/zilverinstallatie 3 mons,,,,
24253,SOHS83376,Noorderkroon (HW),1,5123416,2017-04-08,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,12.5,12.5,HDSC_3D_KZ,2017-03-31,10:55,1,ANA0000531,Zilver (ICP-MS),<1,µg̸l Ag,2017-04-03,22:10,Maandelijkse mon koper/zilverinstallatie 3 mons,,,,
24254,SOHS83376,Noorderkroon (HW),2,5123417,2017-04-10,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,17.2,15.6,HDSC_3D_KZ,2017-03-31,11:00,1,ANA0000580,Legionella non-pneumophila,100,kve̸l,2017-04-10,09:43,Maandelijkse mon koper/zilverinstallatie 3 mons,113,,,
24255,SOHS83376,Noorderkroon (HW),2,5123417,2017-04-10,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,17.2,15.6,HDSC_3D_KZ,2017-03-31,11:00,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2017-04-10,09:43,Maandelijkse mon koper/zilverinstallatie 3 mons,113,,,
24256,SOHS83376,Noorderkroon (HW),2,5123417,2017-04-10,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,17.2,15.6,HDSC_3D_KZ,2017-03-31,11:00,1,ANA0000572,Koloniegetal 22 °C,260,kve̸ml,2017-04-01,09:03,Maandelijkse mon koper/zilverinstallatie 3 mons,113,,,
24257,SOHS83376,Noorderkroon (HW),2,5123417,2017-04-10,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,17.2,15.6,HDSC_3D_KZ,2017-03-31,11:00,1,ANA0000338,Koper (ICP-MS),620,µg̸l Cu,2017-04-03,12:42,Maandelijkse mon koper/zilverinstallatie 3 mons,113,,,
24258,SOHS83376,Noorderkroon (HW),2,5123417,2017-04-10,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,17.2,15.6,HDSC_3D_KZ,2017-03-31,11:00,1,ANA0000577,Totaal Legionella spp,100,kve̸l,2017-04-01,08:57,Maandelijkse mon koper/zilverinstallatie 3 mons,113,,,
24259,SOHS83376,Noorderkroon (HW),2,5123417,2017-04-10,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,17.2,15.6,HDSC_3D_KZ,2017-03-31,11:00,1,ANA0000531,Zilver (ICP-MS),17,µg̸l Ag,2017-04-03,12:42,Maandelijkse mon koper/zilverinstallatie 3 mons,113,,,
24260,SOHS83376,Noorderkroon (HW),3,5123418,2017-04-10,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.1,16.8,HDSC_3D_KZ,2017-03-31,11:05,1,ANA0000580,Legionella non-pneumophila,100,kve̸l,2017-04-10,10:15,Maandelijkse mon koper/zilverinstallatie 3 mons,20,,,
24261,SOHS83376,Noorderkroon (HW),3,5123418,2017-04-10,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.1,16.8,HDSC_3D_KZ,2017-03-31,11:05,1,ANA0000580,Legionella pneumophila,<100,kve̸l,2017-04-10,10:15,Maandelijkse mon koper/zilverinstallatie 3 mons,20,,,
24262,SOHS83376,Noorderkroon (HW),3,5123418,2017-04-10,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.1,16.8,HDSC_3D_KZ,2017-03-31,11:05,1,ANA0000572,Koloniegetal 22 °C,85,kve̸ml,2017-04-01,09:04,Maandelijkse mon koper/zilverinstallatie 3 mons,20,,,
24263,SOHS83376,Noorderkroon (HW),3,5123418,2017-04-10,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.1,16.8,HDSC_3D_KZ,2017-03-31,11:05,1,ANA0000338,Koper (ICP-MS),560,µg̸l Cu,2017-04-03,14:17,Maandelijkse mon koper/zilverinstallatie 3 mons,20,,,
24264,SOHS83376,Noorderkroon (HW),3,5123418,2017-04-10,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.1,16.8,HDSC_3D_KZ,2017-03-31,11:05,1,ANA0000577,Totaal Legionella spp,100,kve̸l,2017-04-01,08:57,Maandelijkse mon koper/zilverinstallatie 3 mons,20,,,
24265,SOHS83376,Noorderkroon (HW),3,5123418,2017-04-10,Giel van de Leest,Appartement 20 PG,Douche,Drinkwater,Koud water,21.1,16.8,HDSC_3D_KZ,2017-03-31,11:05,1,ANA0000531,Zilver (ICP-MS),11,µg̸l Ag,2017-04-03,14:17,Maandelijkse mon koper/zilverinstallatie 3 mons,20,,,
28023,SOHS81098,Noorderkroon (HW),1,5106997,2017-03-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,11.6,11.6,HDSC_3D_KZ,2017-02-22,12:15,1,ANA0000572,Koloniegetal 22 °C,110,kve̸ml,2017-02-23,11:40,Maandelijkse mons koper/zilverionisatie 4 monsters,,,,
28024,SOHS81098,Noorderkroon (HW),1,5106997,2017-03-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,11.6,11.6,HDSC_3D_KZ,2017-02-22,12:15,1,ANA0000338,Koper (ICP-MS),500,µg̸l Cu,2017-02-24,21:21,Maandelijkse mons koper/zilverionisatie 4 monsters,,,,
28025,SOHS81098,Noorderkroon (HW),1,5106997,2017-03-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,11.6,11.6,HDSC_3D_KZ,2017-02-22,12:15,1,ANA0000577,Totaal Legionella spp,<100,kve̸l,2017-02-23,09:16,Maandelijkse mons koper/zilverionisatie 4 monsters,,,,
28026,SOHS81098,Noorderkroon (HW),1,5106997,2017-03-02,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water,11.6,11.6,HDSC_3D_KZ,2017-02-22,12:15,1,ANA0000531,Zilver (ICP-MS),18,µg̸l Ag,2017-02-24,21:21,Maandelijkse mons koper/zilverionisatie 4 monsters,,,,
28027,SOHS81098,Noorderkroon (HW),2,5106998,2017-03-02,Giel van de Leest,Appartement 113,Douche,Drinkwater,Koud water,20.5,14.3,HDSC_3D_KZ,2017-02-22,12:25,1,ANA0000572,Koloniegetal 22 °C,23,kve̸ml,2017-02-23,10:38,Maandelijkse mons koper/zilverionisatie 4 monsters,113,,,
